lga_name,year,median_rent
Boroondara,2015,430.0
Knox,2015,375.0
Manningham,2015,435.0
Maroondah,2015,360.0
Monash,2015,400.0
Whitehorse,2015,400.0
Yarra Ranges,2015,360.0
Bayside,2015,510.0
Cardinia,2015,340.0
Casey,2015,350.0
Frankston,2015,330.0
Glen Eira,2015,390.0
Greater Dandenong,2015,325.0
Kingston,2015,375.0
Mornington Penin'a,2015,350.0
Port Phillip,2015,423.0
Stonnington,2015,420.0
Victoria,2015,350.0
Metro,2015,375.0
Non-Metro,2015,270.0
Victoria,2015,350.0
Colac-Otway,2015,260.0
Corangamite,2015,235.0
Glenelg,2015,210.0
Greater Geelong,2015,315.0
Moyne,2015,280.0
Queenscliffe,2015,350.0
Southern Grampians,2015,230.0
Surf Coast,2015,410.0
Warrnambool,2015,280.0
Ararat,2015,250.0
Ballarat,2015,270.0
Golden Plains,2015,320.0
Hepburn,2015,320.0
Hindmarsh,2015,160.0
Horsham,2015,250.0
Moorabool,2015,313.0
Northern Grampians,2015,215.0
Pyrenees,2015,223.0
West Wimmera,2015,165.0
Yarriambiack,2015,175.0
Buloke,2015,180.0
Campaspe,2015,260.0
Central Goldfields,2015,230.0
Gannawarra,2015,190.0
Greater Bendigo,2015,280.0
Loddon,2015,200.0
Macedon Ranges,2015,360.0
Mildura,2015,250.0
Mount Alexander,2015,300.0
Swan Hill,2015,220.0
Alpine,2015,250.0
Benalla,2015,230.0
Greater Shepparton,2015,260.0
Indigo,2015,270.0
Mansfield,2015,280.0
Mitchell,2015,300.0
Moira,2015,235.0
Murrindindi,2015,263.0
Strathbogie,2015,250.0
Towong,2015,220.0
Wangaratta,2015,260.0
Wodonga,2015,300.0
Bass Coast,2015,253.0
Baw Baw,2015,300.0
East Gippsland,2015,265.0
Latrobe,2015,230.0
South Gippsland,2015,240.0
Wellington,2015,250.0
Banyule,2015,365.0
Brimbank,2015,320.0
Darebin,2015,360.0
Hobsons Bay,2015,370.0
Hume,2015,340.0
Maribyrnong,2015,350.0
Melbourne,2015,450.0
Melton,2015,335.0
Merri-bek,2015,370.0
Moonee Valley,2015,375.0
Nillumbik,2015,365.0
Whittlesea,2015,340.0
Wyndham,2015,340.0
Yarra,2015,450.0
Boroondara,2015,420.0
Knox,2015,375.0
Manningham,2015,450.0
Maroondah,2015,360.0
Monash,2015,410.0
Whitehorse,2015,400.0
Yarra Ranges,2015,360.0
Bayside,2015,520.0
Cardinia,2015,340.0
Casey,2015,350.0
Frankston,2015,335.0
Glen Eira,2015,400.0
Greater Dandenong,2015,330.0
Kingston,2015,380.0
Mornington Penin'a,2015,350.0
Port Phillip,2015,420.0
Stonnington,2015,420.0
Victoria,2015,355.0
Metro,2015,380.0
Non-Metro,2015,280.0
Victoria,2015,355.0
Colac-Otway,2016,270.0
Corangamite,2016,250.0
Glenelg,2016,230.0
Greater Geelong,2016,320.0
Moyne,2016,280.0
Queenscliffe,2016,335.0
Southern Grampians,2016,223.0
Surf Coast,2016,410.0
Warrnambool,2016,290.0
Ararat,2016,240.0
Ballarat,2016,270.0
Golden Plains,2016,350.0
Hepburn,2016,310.0
Hindmarsh,2016,180.0
Horsham,2016,250.0
Moorabool,2016,310.0
Northern Grampians,2016,200.0
Pyrenees,2016,228.0
West Wimmera,2016,155.0
Yarriambiack,2016,168.0
Buloke,2016,160.0
Campaspe,2016,260.0
Central Goldfields,2016,240.0
Gannawarra,2016,180.0
Greater Bendigo,2016,280.0
Loddon,2016,190.0
Macedon Ranges,2016,360.0
Mildura,2016,265.0
Mount Alexander,2016,308.0
Swan Hill,2016,240.0
Alpine,2016,265.0
Benalla,2016,230.0
Greater Shepparton,2016,265.0
Indigo,2016,280.0
Mansfield,2016,300.0
Mitchell,2016,300.0
Moira,2016,250.0
Murrindindi,2016,265.0
Strathbogie,2016,260.0
Towong,2016,225.0
Wangaratta,2016,265.0
Wodonga,2016,295.0
Bass Coast,2016,270.0
Baw Baw,2016,300.0
East Gippsland,2016,260.0
Latrobe,2016,235.0
South Gippsland,2016,250.0
Wellington,2016,265.0
Banyule,2016,370.0
Brimbank,2016,330.0
Darebin,2016,360.0
Hobsons Bay,2016,380.0
Hume,2016,340.0
Maribyrnong,2016,370.0
Melbourne,2016,480.0
Melton,2016,340.0
Merri-bek,2016,380.0
Moonee Valley,2016,380.0
Nillumbik,2016,373.0
Whittlesea,2016,350.0
Wyndham,2016,340.0
Yarra,2016,470.0
Boroondara,2016,430.0
Knox,2016,380.0
Manningham,2016,450.0
Maroondah,2016,370.0
Monash,2016,420.0
Whitehorse,2016,400.0
Yarra Ranges,2016,360.0
Bayside,2016,520.0
Cardinia,2016,340.0
Casey,2016,360.0
Frankston,2016,335.0
Glen Eira,2016,400.0
Greater Dandenong,2016,325.0
Kingston,2016,390.0
Mornington Penin'a,2016,355.0
Port Phillip,2016,435.0
Stonnington,2016,430.0
Victoria,2016,370.0
Metro,2016,390.0
Non-Metro,2016,280.0
Victoria,2016,370.0
Colac-Otway,2016,280.0
Corangamite,2016,230.0
Glenelg,2016,220.0
Greater Geelong,2016,320.0
Moyne,2016,280.0
Queenscliffe,2016,295.0
Southern Grampians,2016,220.0
Surf Coast,2016,410.0
Warrnambool,2016,280.0
Ararat,2016,235.0
Ballarat,2016,265.0
Golden Plains,2016,345.0
Hepburn,2016,320.0
Hindmarsh,2016,168.0
Horsham,2016,250.0
Moorabool,2016,310.0
Northern Grampians,2016,220.0
Pyrenees,2016,240.0
Yarriambiack,2016,175.0
Buloke,2016,180.0
Campaspe,2016,265.0
Central Goldfields,2016,225.0
Gannawarra,2016,190.0
Greater Bendigo,2016,280.0
Loddon,2016,185.0
Macedon Ranges,2016,360.0
Mildura,2016,260.0
Mount Alexander,2016,320.0
Swan Hill,2016,250.0
Alpine,2016,250.0
Benalla,2016,240.0
Greater Shepparton,2016,270.0
Indigo,2016,280.0
Mansfield,2016,280.0
Mitchell,2016,300.0
Moira,2016,250.0
Murrindindi,2016,273.0
Strathbogie,2016,255.0
Towong,2016,220.0
Wangaratta,2016,253.0
Wodonga,2016,280.0
Bass Coast,2016,278.0
Baw Baw,2016,300.0
East Gippsland,2016,280.0
Latrobe,2016,230.0
South Gippsland,2016,245.0
Wellington,2016,260.0
Banyule,2016,375.0
Brimbank,2016,330.0
Darebin,2016,360.0
Hobsons Bay,2016,370.0
Hume,2016,340.0
Maribyrnong,2016,370.0
Melbourne,2016,480.0
Melton,2016,340.0
Merri-bek,2016,370.0
Moonee Valley,2016,380.0
Nillumbik,2016,370.0
Whittlesea,2016,340.0
Wyndham,2016,340.0
Yarra,2016,460.0
Boroondara,2016,440.0
Knox,2016,380.0
Manningham,2016,450.0
Maroondah,2016,365.0
Monash,2016,410.0
Whitehorse,2016,400.0
Yarra Ranges,2016,370.0
Bayside,2016,515.0
Cardinia,2016,340.0
Casey,2016,360.0
Frankston,2016,330.0
Glen Eira,2016,400.0
Greater Dandenong,2016,325.0
Kingston,2016,380.0
Mornington Penin'a,2016,355.0
Port Phillip,2016,430.0
Stonnington,2016,430.0
Victoria,2016,360.0
Metro,2016,380.0
Non-Metro,2016,280.0
Victoria,2016,360.0
Colac-Otway,2016,265.0
Corangamite,2016,240.0
Glenelg,2016,220.0
Greater Geelong,2016,320.0
Moyne,2016,280.0
Queenscliffe,2016,350.0
Southern Grampians,2016,240.0
Surf Coast,2016,420.0
Warrnambool,2016,290.0
Ararat,2016,265.0
Ballarat,2016,270.0
Golden Plains,2016,348.0
Hepburn,2016,308.0
Hindmarsh,2016,163.0
Horsham,2016,250.0
Moorabool,2016,308.0
Northern Grampians,2016,185.0
Pyrenees,2016,240.0
West Wimmera,2016,170.0
Yarriambiack,2016,170.0
Buloke,2016,180.0
Campaspe,2016,260.0
Central Goldfields,2016,230.0
Gannawarra,2016,195.0
Greater Bendigo,2016,280.0
Loddon,2016,198.0
Macedon Ranges,2016,369.0
Mildura,2016,270.0
Mount Alexander,2016,300.0
Swan Hill,2016,250.0
Alpine,2016,270.0
Benalla,2016,240.0
Greater Shepparton,2016,260.0
Indigo,2016,270.0
Mansfield,2016,300.0
Mitchell,2016,300.0
Moira,2016,250.0
Murrindindi,2016,268.0
Strathbogie,2016,250.0
Towong,2016,230.0
Wangaratta,2016,260.0
Wodonga,2016,295.0
Bass Coast,2016,270.0
Baw Baw,2016,300.0
East Gippsland,2016,270.0
Latrobe,2016,230.0
South Gippsland,2016,250.0
Wellington,2016,260.0
Banyule,2016,380.0
Brimbank,2016,340.0
Darebin,2016,360.0
Hobsons Bay,2016,380.0
Hume,2016,340.0
Maribyrnong,2016,370.0
Melbourne,2016,480.0
Melton,2016,345.0
Merri-bek,2016,380.0
Moonee Valley,2016,385.0
Nillumbik,2016,370.0
Whittlesea,2016,340.0
Wyndham,2016,350.0
Yarra,2016,480.0
Boroondara,2016,445.0
Knox,2016,380.0
Manningham,2016,420.0
Maroondah,2016,370.0
Monash,2016,420.0
Whitehorse,2016,410.0
Yarra Ranges,2016,375.0
Bayside,2016,500.0
Cardinia,2016,350.0
Casey,2016,360.0
Frankston,2016,340.0
Glen Eira,2016,415.0
Greater Dandenong,2016,335.0
Kingston,2016,400.0
Mornington Penin'a,2016,360.0
Port Phillip,2016,440.0
Stonnington,2016,440.0
Victoria,2016,365.0
Metro,2016,390.0
Non-Metro,2016,280.0
Victoria,2016,365.0
Colac-Otway,2016,260.0
Corangamite,2016,245.0
Glenelg,2016,223.0
Greater Geelong,2016,330.0
Moyne,2016,300.0
Queenscliffe,2016,375.0
Southern Grampians,2016,220.0
Surf Coast,2016,450.0
Warrnambool,2016,285.0
Ararat,2016,240.0
Ballarat,2016,280.0
Golden Plains,2016,335.0
Hepburn,2016,310.0
Hindmarsh,2016,180.0
Horsham,2016,255.0
Moorabool,2016,320.0
Northern Grampians,2016,190.0
Pyrenees,2016,218.0
Yarriambiack,2016,163.0
Buloke,2016,165.0
Campaspe,2016,270.0
Central Goldfields,2016,230.0
Gannawarra,2016,190.0
Greater Bendigo,2016,288.0
Loddon,2016,175.0
Macedon Ranges,2016,360.0
Mildura,2016,270.0
Mount Alexander,2016,310.0
Swan Hill,2016,230.0
Alpine,2016,268.0
Benalla,2016,230.0
Greater Shepparton,2016,268.0
Indigo,2016,280.0
Mansfield,2016,300.0
Mitchell,2016,300.0
Moira,2016,250.0
Murrindindi,2016,280.0
Strathbogie,2016,260.0
Towong,2016,230.0
Wangaratta,2016,270.0
Wodonga,2016,300.0
Bass Coast,2016,278.0
Baw Baw,2016,300.0
East Gippsland,2016,270.0
Latrobe,2016,240.0
South Gippsland,2016,255.0
Wellington,2016,255.0
Banyule,2016,380.0
Brimbank,2016,340.0
Darebin,2016,370.0
Hobsons Bay,2016,380.0
Hume,2016,350.0
Maribyrnong,2016,370.0
Melbourne,2016,470.0
Melton,2016,340.0
Merri-bek,2016,380.0
Moonee Valley,2016,380.0
Nillumbik,2016,375.0
Whittlesea,2016,350.0
Wyndham,2016,350.0
Yarra,2016,460.0
Boroondara,2016,450.0
Knox,2016,385.0
Manningham,2016,450.0
Maroondah,2016,370.0
Monash,2016,420.0
Whitehorse,2016,400.0
Yarra Ranges,2016,370.0
Bayside,2016,530.0
Cardinia,2016,350.0
Casey,2016,360.0
Frankston,2016,340.0
Glen Eira,2016,420.0
Greater Dandenong,2016,335.0
Kingston,2016,400.0
Mornington Penin'a,2016,365.0
Port Phillip,2016,440.0
Stonnington,2016,440.0
Victoria,2016,370.0
Metro,2016,390.0
Non-Metro,2016,285.0
Victoria,2016,370.0
Colac-Otway,2017,280.0
Corangamite,2017,240.0
Glenelg,2017,230.0
Greater Geelong,2017,330.0
Moyne,2017,280.0
Queenscliffe,2017,350.0
Southern Grampians,2017,230.0
Surf Coast,2017,440.0
Warrnambool,2017,290.0
Ararat,2017,240.0
Ballarat,2017,280.0
Golden Plains,2017,350.0
Hepburn,2017,310.0
Hindmarsh,2017,185.0
Horsham,2017,255.0
Moorabool,2017,310.0
Northern Grampians,2017,210.0
Pyrenees,2017,250.0
West Wimmera,2017,183.0
Yarriambiack,2017,180.0
Buloke,2017,185.0
Campaspe,2017,260.0
Central Goldfields,2017,235.0
Gannawarra,2017,200.0
Greater Bendigo,2017,285.0
Loddon,2017,195.0
Macedon Ranges,2017,381.0
Mildura,2017,275.0
Mount Alexander,2017,310.0
Swan Hill,2017,240.0
Alpine,2017,263.0
Benalla,2017,240.0
Greater Shepparton,2017,270.0
Indigo,2017,280.0
Mansfield,2017,300.0
Mitchell,2017,315.0
Moira,2017,250.0
Murrindindi,2017,270.0
Strathbogie,2017,260.0
Towong,2017,230.0
Wangaratta,2017,265.0
Wodonga,2017,310.0
Bass Coast,2017,275.0
Baw Baw,2017,300.0
East Gippsland,2017,275.0
Latrobe,2017,243.0
South Gippsland,2017,260.0
Wellington,2017,260.0
Banyule,2017,395.0
Brimbank,2017,340.0
Darebin,2017,380.0
Hobsons Bay,2017,390.0
Hume,2017,350.0
Maribyrnong,2017,380.0
Melbourne,2017,490.0
Melton,2017,350.0
Merri-bek,2017,390.0
Moonee Valley,2017,400.0
Nillumbik,2017,380.0
Whittlesea,2017,350.0
Wyndham,2017,360.0
Yarra,2017,490.0
Boroondara,2017,440.0
Knox,2017,393.0
Manningham,2017,450.0
Maroondah,2017,380.0
Monash,2017,430.0
Whitehorse,2017,420.0
Yarra Ranges,2017,370.0
Bayside,2017,550.0
Cardinia,2017,350.0
Casey,2017,370.0
Frankston,2017,350.0
Glen Eira,2017,435.0
Greater Dandenong,2017,340.0
Kingston,2017,400.0
Mornington Penin'a,2017,380.0
Port Phillip,2017,450.0
Stonnington,2017,440.0
Victoria,2017,380.0
Metro,2017,400.0
Non-Metro,2017,290.0
Victoria,2017,380.0
Colac-Otway,2017,280.0
Corangamite,2017,238.0
Glenelg,2017,220.0
Greater Geelong,2017,330.0
Moyne,2017,283.0
Queenscliffe,2017,350.0
Southern Grampians,2017,230.0
Surf Coast,2017,430.0
Warrnambool,2017,290.0
Ararat,2017,240.0
Ballarat,2017,280.0
Golden Plains,2017,350.0
Hepburn,2017,320.0
Hindmarsh,2017,185.0
Horsham,2017,260.0
Moorabool,2017,320.0
Northern Grampians,2017,200.0
Pyrenees,2017,230.0
West Wimmera,2017,180.0
Yarriambiack,2017,165.0
Buloke,2017,183.0
Campaspe,2017,263.0
Central Goldfields,2017,240.0
Gannawarra,2017,200.0
Greater Bendigo,2017,285.0
Loddon,2017,200.0
Macedon Ranges,2017,370.0
Mildura,2017,270.0
Mount Alexander,2017,310.0
Swan Hill,2017,240.0
Alpine,2017,290.0
Benalla,2017,250.0
Greater Shepparton,2017,273.0
Indigo,2017,308.0
Mansfield,2017,323.0
Mitchell,2017,320.0
Moira,2017,240.0
Murrindindi,2017,275.0
Strathbogie,2017,280.0
Towong,2017,225.0
Wangaratta,2017,270.0
Wodonga,2017,290.0
Bass Coast,2017,275.0
Baw Baw,2017,310.0
East Gippsland,2017,270.0
Latrobe,2017,230.0
South Gippsland,2017,260.0
Wellington,2017,260.0
Banyule,2017,390.0
Brimbank,2017,350.0
Darebin,2017,380.0
Hobsons Bay,2017,390.0
Hume,2017,360.0
Maribyrnong,2017,385.0
Melbourne,2017,500.0
Melton,2017,350.0
Merri-bek,2017,400.0
Moonee Valley,2017,390.0
Nillumbik,2017,390.0
Whittlesea,2017,355.0
Wyndham,2017,365.0
Yarra,2017,490.0
Boroondara,2017,450.0
Knox,2017,390.0
Manningham,2017,450.0
Maroondah,2017,380.0
Monash,2017,430.0
Whitehorse,2017,420.0
Yarra Ranges,2017,380.0
Bayside,2017,525.0
Cardinia,2017,350.0
Casey,2017,370.0
Frankston,2017,350.0
Glen Eira,2017,420.0
Greater Dandenong,2017,340.0
Kingston,2017,400.0
Mornington Penin'a,2017,375.0
Port Phillip,2017,450.0
Stonnington,2017,450.0
Victoria,2017,380.0
Metro,2017,400.0
Non-Metro,2017,285.0
Victoria,2017,380.0
Colac-Otway,2017,280.0
Corangamite,2017,235.0
Glenelg,2017,230.0
Greater Geelong,2017,330.0
Moyne,2017,280.0
Queenscliffe,2017,360.0
Southern Grampians,2017,210.0
Surf Coast,2017,440.0
Warrnambool,2017,290.0
Ararat,2017,260.0
Ballarat,2017,280.0
Golden Plains,2017,350.0
Hepburn,2017,340.0
Hindmarsh,2017,190.0
Horsham,2017,245.0
Moorabool,2017,335.0
Northern Grampians,2017,210.0
Pyrenees,2017,190.0
West Wimmera,2017,200.0
Yarriambiack,2017,175.0
Buloke,2017,180.0
Campaspe,2017,260.0
Central Goldfields,2017,230.0
Gannawarra,2017,208.0
Greater Bendigo,2017,290.0
Loddon,2017,190.0
Macedon Ranges,2017,380.0
Mildura,2017,280.0
Mount Alexander,2017,320.0
Swan Hill,2017,240.0
Alpine,2017,270.0
Benalla,2017,250.0
Greater Shepparton,2017,270.0
Indigo,2017,280.0
Mansfield,2017,290.0
Mitchell,2017,330.0
Moira,2017,240.0
Murrindindi,2017,280.0
Strathbogie,2017,265.0
Towong,2017,250.0
Wangaratta,2017,268.0
Wodonga,2017,295.0
Bass Coast,2017,285.0
Baw Baw,2017,320.0
East Gippsland,2017,280.0
Latrobe,2017,240.0
South Gippsland,2017,260.0
Wellington,2017,260.0
Banyule,2017,400.0
Brimbank,2017,350.0
Darebin,2017,385.0
Hobsons Bay,2017,400.0
Hume,2017,360.0
Maribyrnong,2017,380.0
Melbourne,2017,495.0
Melton,2017,350.0
Merri-bek,2017,400.0
Moonee Valley,2017,395.0
Nillumbik,2017,390.0
Whittlesea,2017,360.0
Wyndham,2017,365.0
Yarra,2017,500.0
Boroondara,2017,450.0
Knox,2017,400.0
Manningham,2017,450.0
Maroondah,2017,380.0
Monash,2017,430.0
Whitehorse,2017,430.0
Yarra Ranges,2017,380.0
Bayside,2017,550.0
Cardinia,2017,350.0
Casey,2017,380.0
Frankston,2017,350.0
Glen Eira,2017,420.0
Greater Dandenong,2017,350.0
Kingston,2017,420.0
Mornington Penin'a,2017,380.0
Port Phillip,2017,430.0
Stonnington,2017,450.0
Victoria,2017,380.0
Metro,2017,400.0
Non-Metro,2017,290.0
Victoria,2017,380.0
Colac-Otway,2017,285.0
Corangamite,2017,240.0
Glenelg,2017,228.0
Greater Geelong,2017,345.0
Moyne,2017,283.0
Southern Grampians,2017,240.0
Surf Coast,2017,450.0
Warrnambool,2017,290.0
Ararat,2017,240.0
Ballarat,2017,290.0
Golden Plains,2017,360.0
Hepburn,2017,320.0
Hindmarsh,2017,168.0
Horsham,2017,275.0
Moorabool,2017,330.0
Northern Grampians,2017,180.0
Pyrenees,2017,245.0
West Wimmera,2017,163.0
Yarriambiack,2017,173.0
Buloke,2017,190.0
Campaspe,2017,270.0
Central Goldfields,2017,225.0
Gannawarra,2017,200.0
Greater Bendigo,2017,290.0
Loddon,2017,185.0
Macedon Ranges,2017,400.0
Mildura,2017,280.0
Mount Alexander,2017,325.0
Swan Hill,2017,240.0
Alpine,2017,270.0
Benalla,2017,255.0
Greater Shepparton,2017,275.0
Indigo,2017,280.0
Mansfield,2017,330.0
Mitchell,2017,330.0
Moira,2017,270.0
Murrindindi,2017,290.0
Strathbogie,2017,258.0
Towong,2017,250.0
Wangaratta,2017,263.0
Wodonga,2017,300.0
Bass Coast,2017,280.0
Baw Baw,2017,320.0
East Gippsland,2017,270.0
Latrobe,2017,240.0
South Gippsland,2017,250.0
Wellington,2017,260.0
Banyule,2017,410.0
Brimbank,2017,350.0
Darebin,2017,400.0
Hobsons Bay,2017,410.0
Hume,2017,370.0
Maribyrnong,2017,395.0
Melbourne,2017,500.0
Melton,2017,355.0
Merri-bek,2017,400.0
Moonee Valley,2017,395.0
Nillumbik,2017,390.0
Whittlesea,2017,360.0
Wyndham,2017,370.0
Yarra,2017,485.0
Boroondara,2017,465.0
Knox,2017,400.0
Manningham,2017,460.0
Maroondah,2017,395.0
Monash,2017,435.0
Whitehorse,2017,430.0
Yarra Ranges,2017,390.0
Bayside,2017,555.0
Cardinia,2017,360.0
Casey,2017,375.0
Frankston,2017,360.0
Glen Eira,2017,435.0
Greater Dandenong,2017,350.0
Kingston,2017,410.0
Mornington Penin'a,2017,390.0
Port Phillip,2017,460.0
Stonnington,2017,460.0
Victoria,2017,390.0
Metro,2017,400.0
Non-Metro,2017,290.0
Victoria,2017,390.0
Colac-Otway,2018,280.0
Corangamite,2018,250.0
Glenelg,2018,250.0
Greater Geelong,2018,350.0
Moyne,2018,280.0
Queenscliffe,2018,370.0
Southern Grampians,2018,230.0
Surf Coast,2018,450.0
Warrnambool,2018,300.0
Ararat,2018,250.0
Ballarat,2018,290.0
Golden Plains,2018,345.0
Hepburn,2018,340.0
Hindmarsh,2018,188.0
Horsham,2018,260.0
Moorabool,2018,350.0
Northern Grampians,2018,210.0
Pyrenees,2018,255.0
West Wimmera,2018,180.0
Yarriambiack,2018,180.0
Buloke,2018,180.0
Campaspe,2018,273.0
Central Goldfields,2018,250.0
Gannawarra,2018,202.0
Greater Bendigo,2018,300.0
Loddon,2018,220.0
Macedon Ranges,2018,405.0
Mildura,2018,270.0
Mount Alexander,2018,330.0
Swan Hill,2018,245.0
Alpine,2018,285.0
Benalla,2018,250.0
Greater Shepparton,2018,280.0
Indigo,2018,300.0
Mansfield,2018,330.0
Mitchell,2018,340.0
Moira,2018,250.0
Murrindindi,2018,300.0
Strathbogie,2018,268.0
Towong,2018,250.0
Wangaratta,2018,290.0
Wodonga,2018,310.0
Bass Coast,2018,290.0
Baw Baw,2018,325.0
East Gippsland,2018,280.0
Latrobe,2018,245.0
South Gippsland,2018,260.0
Wellington,2018,260.0
Banyule,2018,410.0
Brimbank,2018,350.0
Darebin,2018,400.0
Hobsons Bay,2018,420.0
Hume,2018,370.0
Maribyrnong,2018,400.0
Melbourne,2018,520.0
Melton,2018,360.0
Merri-bek,2018,400.0
Moonee Valley,2018,410.0
Nillumbik,2018,400.0
Whittlesea,2018,370.0
Wyndham,2018,370.0
Yarra,2018,500.0
Boroondara,2018,460.0
Knox,2018,400.0
Manningham,2018,460.0
Maroondah,2018,390.0
Monash,2018,450.0
Whitehorse,2018,450.0
Yarra Ranges,2018,390.0
Bayside,2018,550.0
Cardinia,2018,365.0
Casey,2018,380.0
Frankston,2018,360.0
Glen Eira,2018,450.0
Greater Dandenong,2018,350.0
Kingston,2018,420.0
Mornington Penin'a,2018,395.0
Port Phillip,2018,460.0
Stonnington,2018,460.0
Victoria,2018,400.0
Metro,2018,420.0
Non-Metro,2018,300.0
Victoria,2018,400.0
Colac-Otway,2018,285.0
Corangamite,2018,245.0
Glenelg,2018,250.0
Greater Geelong,2018,350.0
Moyne,2018,300.0
Queenscliffe,2018,310.0
Southern Grampians,2018,230.0
Surf Coast,2018,440.0
Warrnambool,2018,300.0
Ararat,2018,260.0
Ballarat,2018,295.0
Golden Plains,2018,370.0
Hepburn,2018,330.0
Hindmarsh,2018,175.0
Horsham,2018,270.0
Moorabool,2018,345.0
Northern Grampians,2018,220.0
Pyrenees,2018,290.0
West Wimmera,2018,180.0
Yarriambiack,2018,175.0
Buloke,2018,195.0
Campaspe,2018,270.0
Central Goldfields,2018,250.0
Gannawarra,2018,200.0
Greater Bendigo,2018,300.0
Loddon,2018,200.0
Macedon Ranges,2018,400.0
Mildura,2018,285.0
Mount Alexander,2018,320.0
Swan Hill,2018,248.0
Alpine,2018,300.0
Benalla,2018,250.0
Greater Shepparton,2018,280.0
Indigo,2018,290.0
Mansfield,2018,335.0
Mitchell,2018,340.0
Moira,2018,270.0
Murrindindi,2018,290.0
Strathbogie,2018,295.0
Towong,2018,260.0
Wangaratta,2018,270.0
Wodonga,2018,300.0
Bass Coast,2018,300.0
Baw Baw,2018,330.0
East Gippsland,2018,295.0
Latrobe,2018,240.0
South Gippsland,2018,280.0
Wellington,2018,260.0
Banyule,2018,400.0
Brimbank,2018,360.0
Darebin,2018,400.0
Hobsons Bay,2018,400.0
Hume,2018,380.0
Maribyrnong,2018,400.0
Melbourne,2018,500.0
Melton,2018,360.0
Merri-bek,2018,400.0
Moonee Valley,2018,400.0
Nillumbik,2018,400.0
Whittlesea,2018,370.0
Wyndham,2018,370.0
Yarra,2018,490.0
Boroondara,2018,465.0
Knox,2018,400.0
Manningham,2018,475.0
Maroondah,2018,395.0
Monash,2018,445.0
Whitehorse,2018,440.0
Yarra Ranges,2018,390.0
Bayside,2018,520.0
Cardinia,2018,360.0
Casey,2018,380.0
Frankston,2018,360.0
Glen Eira,2018,450.0
Greater Dandenong,2018,350.0
Kingston,2018,420.0
Mornington Penin'a,2018,390.0
Port Phillip,2018,460.0
Stonnington,2018,470.0
Victoria,2018,390.0
Metro,2018,410.0
Non-Metro,2018,300.0
Victoria,2018,390.0
Colac-Otway,2018,300.0
Corangamite,2018,240.0
Glenelg,2018,250.0
Greater Geelong,2018,350.0
Moyne,2018,275.0
Queenscliffe,2018,320.0
Southern Grampians,2018,230.0
Surf Coast,2018,450.0
Warrnambool,2018,300.0
Ararat,2018,275.0
Ballarat,2018,300.0
Golden Plains,2018,380.0
Hepburn,2018,350.0
Hindmarsh,2018,195.0
Horsham,2018,260.0
Moorabool,2018,350.0
Northern Grampians,2018,230.0
Pyrenees,2018,255.0
West Wimmera,2018,200.0
Yarriambiack,2018,180.0
Buloke,2018,195.0
Campaspe,2018,280.0
Central Goldfields,2018,250.0
Gannawarra,2018,207.0
Greater Bendigo,2018,300.0
Loddon,2018,235.0
Macedon Ranges,2018,400.0
Mildura,2018,283.0
Mount Alexander,2018,330.0
Swan Hill,2018,250.0
Alpine,2018,288.0
Benalla,2018,260.0
Greater Shepparton,2018,280.0
Indigo,2018,285.0
Mansfield,2018,343.0
Mitchell,2018,350.0
Moira,2018,260.0
Murrindindi,2018,280.0
Strathbogie,2018,300.0
Towong,2018,263.0
Wangaratta,2018,290.0
Wodonga,2018,310.0
Bass Coast,2018,310.0
Baw Baw,2018,330.0
East Gippsland,2018,290.0
Latrobe,2018,240.0
South Gippsland,2018,270.0
Wellington,2018,260.0
Banyule,2018,405.0
Brimbank,2018,360.0
Darebin,2018,400.0
Hobsons Bay,2018,410.0
Hume,2018,380.0
Maribyrnong,2018,400.0
Melbourne,2018,510.0
Melton,2018,370.0
Merri-bek,2018,410.0
Moonee Valley,2018,410.0
Nillumbik,2018,400.0
Whittlesea,2018,375.0
Wyndham,2018,380.0
Yarra,2018,500.0
Boroondara,2018,463.0
Knox,2018,410.0
Manningham,2018,460.0
Maroondah,2018,400.0
Monash,2018,450.0
Whitehorse,2018,440.0
Yarra Ranges,2018,390.0
Bayside,2018,570.0
Cardinia,2018,360.0
Casey,2018,380.0
Frankston,2018,360.0
Glen Eira,2018,450.0
Greater Dandenong,2018,360.0
Kingston,2018,420.0
Mornington Penin'a,2018,385.0
Port Phillip,2018,460.0
Stonnington,2018,460.0
Victoria,2018,400.0
Metro,2018,415.0
Non-Metro,2018,300.0
Victoria,2018,400.0
Colac-Otway,2018,300.0
Corangamite,2018,250.0
Glenelg,2018,250.0
Greater Geelong,2018,360.0
Moyne,2018,300.0
Queenscliffe,2018,390.0
Southern Grampians,2018,240.0
Surf Coast,2018,465.0
Warrnambool,2018,318.0
Ararat,2018,273.0
Ballarat,2018,300.0
Golden Plains,2018,395.0
Hepburn,2018,350.0
Hindmarsh,2018,165.0
Horsham,2018,270.0
Moorabool,2018,360.0
Northern Grampians,2018,220.0
Pyrenees,2018,260.0
Yarriambiack,2018,190.0
Buloke,2018,200.0
Campaspe,2018,270.0
Central Goldfields,2018,258.0
Gannawarra,2018,220.0
Greater Bendigo,2018,300.0
Loddon,2018,206.0
Macedon Ranges,2018,420.0
